Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Frequency (Hz),Amplitude (Oe),M-DC (emu),M-Std.Dev. (emu),M' (emu),M'' (emu),Moment (emu),Phase (deg),Calcoil' (emu),Calcoil'' (emu),Calcoil (emu),CC Phase (deg),Count,Gain,Measure Type,Elapsed (sec),Sample Center (cm),Max.Signal (V),PPMS Status (code),DSP Status (code),Min.Temperature (K),Max.Temperature (K),Min.Field (Oe),Max.Field (Oe),DC Position (cm),PPMS Temperature (K),PPMS Position,Bridge 1 Resistance (ohms),Bridge 1 Excitation (uA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (uA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (uA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (uA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,11408724.97,18.0054280875,-0.024,50.118825722274,3.00132797130599,,1.36630096137963e-07,3.14150301869882e-05,5.64393750733612e-07,3.14200996490344e-05,1.0292494144666,1.53720017884979e-08,3.6960582275754e-11,1.53720462226154e-08,0.13776223298622,400,25,5,13.4965986394558,-0.076805167652275,0.0001252472773918,4369,0,18.0051498,18.0059338,-0.024,-0.024,,17.9803,,,,,,,,,,,,,,,,,,,,,,,18.0054280875,,,,
,11408760.29,18.0051477,-0.024,63.096458527493,3.00132313737639,,2.0743684267182e-07,3.12339927472464e-05,4.54151228886545e-07,3.12372943174299e-05,0.833038393023018,1.53854362598614e-08,5.86593457638805e-11,1.53855480833509e-08,0.21844792695077,504,25,5,13.4965986394558,-0.076805167652275,0.0001321572751407,4369,0,18.0046921,18.0054989,-0.024,-0.024,,17.9797375,,,,,,,,,,,,,,,,,,,,,,,18.0051477,,,,
,11408795.12,18.0047519,-0.024,79.4333643988816,3.00131546881563,,1.30571748649136e-07,3.14228664367092e-05,4.0146346882603e-07,3.1425430912178e-05,0.731980037920621,1.53946867659265e-08,7.252349959987209e-11,1.53948575920334e-08,0.269915183513816,316,25,5,13.4965986394558,-0.076805167652275,0.0001407182428214,4369,0,18.0042095,18.0051498,-0.024,-0.024,,17.979375,,,,,,,,,,,,,,,,,,,,,,,18.0047519,,,,
,11408830.8,18.0045154125,-0.024,100.0,3.00130329810182,,4.12349427307775e-08,3.15501567828165e-05,3.41433514583273e-07,3.1552004213127e-05,0.620026577643594,1.53927447463601e-08,8.403187920372479e-11,1.5392974117542e-08,0.312785294175716,400,25,5,13.4965986394558,-0.076805167652275,0.0001513489995242,4369,0,18.0041351,18.0052166,-0.024,-0.024,,17.9784,,,,,,,,,,,,,,,,,,,,,,,18.0045154125,,,,
,11408866.6,18.0040237625,-0.024,125.890027958993,3.00128401192236,,4.22775661483359e-08,3.15065623089387e-05,4.42044987322142e-07,3.150966315748e-05,0.803821445192538,1.53832989224134e-08,-9.750774154431019e-12,1.53833020126994e-08,-0.0363171861920932,500,25,5,13.4965986394558,-0.076805167652275,0.0001664811317412,4369,0,18.0036716,18.0045471,-0.024,-0.024,,17.9781625,,,,,,,,,,,,,,,,,,,,,,,18.0040237625,,,,
,11408902.54,18.0037274375,-0.024,158.490214352283,3.00125344169631,,3.81879768977303e-08,3.13676353529647e-05,5.28517913090822e-07,3.13720875751203e-05,0.965293697001683,1.53811339020065e-08,-1.7047936384530598e-11,1.5381143349686e-08,-0.0635047071615418,316,25,5,13.4965986394558,-0.076805167652275,0.0001836807039392,4369,0,18.0033722,18.0042248,-0.024,-0.024,,17.977675,,,,,,,,,,,,,,,,,,,,,,,18.0037274375,,,,
,11408938.89,18.003525975,-0.024,199.530288909599,3.00120499741591,,2.86305356610489e-08,3.13541521633935e-05,6.59083091481412e-07,3.13610785593658e-05,1.20421431769859,1.53810364311628e-08,-2.7310612671868898e-11,1.5381060677545e-08,-0.101734444525675,398,25,5,13.4965986394558,-0.076805167652275,0.0002052793411545,4369,0,18.0024452,18.0041752,-0.024,-0.024,,17.978575,,,,,,,,,,,,,,,,,,,,,,,18.003525975,,,,
,11408975.15,18.0032200875,-0.024,251.189655172414,3.00112813235858,,3.27857023015859e-08,3.12825313605992e-05,9.27788580423209e-07,3.1296286680321e-05,1.69880087989652,1.53826039196766e-08,-3.85657513333949e-11,1.53826522637296e-08,-0.143646041143086,502,25,5,13.4965986394558,-0.076805167652275,0.0002330332421864,4369,0,18.0026512,18.0038395,-0.024,-0.024,,17.9775875,,,,,,,,,,,,,,,,,,,,,,,18.0032200875,,,,
,11409009.65,18.0028553,-0.024,316.22972972973,3.00100634937214,,2.66487876844281e-08,3.12397024726822e-05,1.11318022933119e-06,3.12595294399112e-05,2.04078622504478,1.53849491939908e-08,-5.0945314906536e-11,1.53850335432455e-08,-0.189727039356228,316,25,5,13.4965986394558,-0.076805167652275,0.0002680040432814,4369,0,18.0024815,18.0034237,-0.024,-0.024,,17.977,,,,,,,,,,,,,,,,,,,,,,,18.0028553,,,,
,11409044.89,18.002700575,-0.024,398.109972041007,3.00081341148808,,2.03840511164292e-08,3.13047295575326e-05,1.45818085022191e-06,3.1338672340452e-05,2.66692168716829,1.53859255690731e-08,-6.910235082277589e-11,1.53860807469592e-08,-0.257329103642235,398,25,5,13.4965986394558,-0.076805167652275,0.0003109526590572,4369,0,18.0025272,18.0030365,-0.024,-0.024,,17.97665,,,,,,,,,,,,,,,,,,,,,,,18.002700575,,,,
,11409080.8,18.0025947,-0.024,501.189655172414,3.00050765034002,,1.58285134218169e-08,3.1172063287637e-05,1.78808699610731e-06,3.12233051535883e-05,3.28299388838316,1.53895846569424e-08,-9.048139130548269e-11,1.53898506423996e-08,-0.336860430515571,501,25,5,13.4965986394558,-0.076805167652275,0.0003648002105673,4369,0,18.0023918,18.0028553,-0.024,-0.024,,17.9766,,,,,,,,,,,,,,,,,,,,,,,18.0025947,,,,
,11409115.89,18.0021522,-0.024,630.960391425909,3.00002325802048,,2.27340049777221e-08,3.11358261936063e-05,2.24783560131641e-06,3.12168614317487e-05,4.1292764667748,1.53956211213413e-08,-1.18406558433976e-10,1.53960764425541e-08,-0.440648821750131,210,25,5,13.4965986394558,-0.076805167652275,0.0004330734006751,4369,0,18.0018826,18.002573,-0.024,-0.024,,17.9766125,,,,,,,,,,,,,,,,,,,,,,,18.0021522,,,,
,11409151.42,18.0019338375,-0.024,794.330848089469,2.9992559924476,,1.31067871644239e-08,3.10019217985261e-05,2.81603040548091e-06,3.11295548064299e-05,5.19016512646187,1.54035311774437e-08,-1.53570055464125e-10,1.5404296689444e-08,-0.571208278518441,264,25,5,13.4965986394558,-0.076805167652275,0.0005173308899429,4369,0,18.0016518,18.0025501,-0.024,-0.024,,17.9762125,,,,,,,,,,,,,,,,,,,,,,,18.0019338375,,,,
,11409186.82,18.001776225,-0.024,1000.0,2.99804112277708,,1.75996335361545e-08,3.08009650029534e-05,3.470785805625e-06,3.099589971628e-05,6.42921530194343,1.54167551073681e-08,-1.98816469852502e-10,1.54180370355387e-08,-0.738852832853127,333,25,5,13.4965986394558,-0.076805167652275,0.0006218456000875,4369,0,18.0014305,18.0021,-0.024,-0.024,,17.97605,,,,,,,,,,,,,,,,,,,,,,,18.001776225,,,,
,11409222.27,18.0017642625,-0.024,1258.90027958993,3.00028003066286,,1.9106309582382e-08,3.06292428963422e-05,4.31916264395341e-06,3.09322758029223e-05,8.02660295078687,1.53837919092868e-08,-3.86099677592728e-10,1.53886362771129e-08,-1.43769748184451,419,25,5,13.4965986394558,-0.076805167652275,0.0007658766529868,4369,0,18.0015373,18.0022068,-0.024,-0.024,,17.9757,,,,,,,,,,,,,,,,,,,,,,,18.0017642625,,,,
,11409258.73,18.00171375,-0.024,1584.90027958993,3.00139279012295,,9.47209165428535e-09,3.02086135214157e-05,5.34619298290996e-06,3.06780395445468e-05,10.0360486174406,1.53825990328036e-08,-4.916432796777e-10,1.53904537333524e-08,-1.83060737261576,528,25,5,13.4965986394558,-0.076805167652275,0.0009336214640977,4369,0,18.0014,18.0021591,-0.024,-0.024,,17.9752875,,,,,,,,,,,,,,,,,,,,,,,18.00171375,,,,
,11409294.24,18.0016777625,-0.024,1995.30009319664,3.00072988062336,,1.04950799029496e-08,2.96463848196089e-05,6.5720780093469e-06,3.03661051541563e-05,12.4993234456979,1.53802242569104e-08,-6.24545422437926e-10,1.53928995052116e-08,-2.32533461798158,399,25,5,13.4965986394558,-0.076805167652275,0.0011403532449131,4369,0,18.0013618,18.0022831,-0.024,-0.024,,17.9752375,,,,,,,,,,,,,,,,,,,,,,,18.0016777625,,,,
,11409331.27,18.001661075,-0.024,2511.90074557316,3.00141691284477,,1.06923021331172e-08,2.88174832137917e-05,8.01530837633326e-06,2.99114109855233e-05,15.5434014283234,1.53741076667236e-08,-7.92178089942408e-10,1.53945033266485e-08,-2.94965777006826,502,25,5,13.4965986394558,-0.076805167652275,0.001396360072121,4369,0,18.0015221,18.0021439,-0.024,-0.024,,17.9750125,,,,,,,,,,,,,,,,,,,,,,,18.001661075,,,,
,11409366.86,18.001239775,-0.024,3162.30009319665,3.00183255601825,,9.42158315136953e-09,2.75315905995172e-05,9.56141965495276e-06,2.9144626035644e-05,19.1515538363838,1.53651063162789e-08,-1.0012565343783402e-09,1.53976948520936e-08,-3.72836847258412,451,25,5,13.4965986394558,-0.076805167652275,0.0017174641482811,4369,0,18.0009003,18.0017967,-0.024,-0.024,,17.974925,,,,,,,,,,,,,,,,,,,,,,,18.001239775,,,,
,11409402.83,18.0017604875,-0.024,3981.09972041007,2.99947746808141,,9.371386522318831e-09,2.58214562375156e-05,1.11500044541441e-05,2.81259702331025e-05,23.3552472433271,1.53507256944706e-08,-1.2651397877004e-09,1.5402771115267e-08,-4.71142005290216,568,25,5,13.4965986394558,-0.076805167652275,0.002114195786268,4369,0,18.0012684,18.0027637,-0.024,-0.024,,17.9745875,,,,,,,,,,,,,,,,,,,,,,,18.0017604875,,,,
,11409438.53,18.0021379125,-0.024,5011.89934762349,2.99869205077676,,1.1848387001841e-08,2.3543607403422e-05,1.26219800634668e-05,2.67135888695065e-05,28.1962356637524,1.53308932618775e-08,-1.59493957106984e-09,1.54136342386358e-08,-5.93936334908153,455,25,5,13.4965986394558,-0.076805167652275,0.0026129299552881,4369,0,18.0018215,18.0026493,-0.024,-0.024,,17.974025,,,,,,,,,,,,,,,,,,,,,,,18.0021379125,,,,
,11409474.68,18.002318875,-0.024,6309.59972041006,3.0015958446194,,8.0028701406591e-09,2.08204076886672e-05,1.37197387232515e-05,2.49343258773242e-05,33.383136235102,1.53003217638623e-08,-2.0116539910594603e-09,1.54319991529764e-08,-7.49016583052554,573,25,5,13.4965986394558,-0.076805167652275,0.0032282992193244,4369,0,18.0019226,18.0026131,-0.024,-0.024,,17.9741125,,,,,,,,,,,,,,,,,,,,,,,18.002318875,,,,
,11409539.77,18.0021836625,-0.024,7943.30009319665,2.99930720659328,,9.890059276479062e-09,1.76912346797228e-05,1.42515029440817e-05,2.27175069199548e-05,38.8538271880705,1.52552531929975e-08,-2.52340902358663e-09,1.54625464617823e-08,-9.39238969090326,611,5,5,13.4965986394558,-0.076805167652275,0.0039684722992616,4369,0,18.0017967,18.0026264,-0.024,-0.024,,17.97285,,,,,,,,,,,,,,,,,,,,,,,18.0021836625,,,,
,11409576.35,18.0023570125,-0.024,10000.0,2.99872417851854,,1.02174720619185e-08,1.45157358560732e-05,1.40878822942154e-05,2.02280749202428e-05,44.1430323544553,1.51912831423483e-08,-3.1997440070408803e-09,1.55246077316495e-08,-11.8943610501646,588,5,5,13.4965986394558,-0.076805167652275,0.0048446106679941,4369,0,18.0013046,18.0027637,-0.024,-0.024,,17.9727125,,,,,,,,,,,,,,,,,,,,,,,18.0023570125,,,,
,11409809.89,19.0108301875,-0.024,10.0,3.00128071396024,,8.72819870231858e-07,3.00487238560386e-05,-1.95698438162728e-06,3.01123827228335e-05,-3.72624203374522,1.54007842778386e-08,6.08983846075568e-11,1.54009046807571e-08,0.226560035422575,320,25,5,13.4965986394558,-0.076805167652275,0.0001023814992754,4369,0,19.007803,19.0132313,-0.024,-0.024,,18.987425,,,,,,,,,,,,,,,,,,,,,,,19.0108301875,,,,
,11409846.38,19.0091957875,-0.024,12.5890027958993,3.00128045131711,,1.0488548178712e-06,2.8946814591257e-05,-5.05337208687173e-07,2.89512252016231e-05,-1.00013590116612,1.54411507449745e-08,2.20077048872087e-11,1.54411664283531e-08,0.0816615143400464,384,25,5,13.4965986394558,-0.076805167652275,0.0001044833856619,4369,0,19.0081081,19.0113392,-0.024,-0.024,,18.986,,,,,,,,,,,,,,,,,,,,,,,19.0091957875,,,,
,11409881.19,19.0085341875,-0.024,15.8490214352283,3.00128031884753,,6.57159600468538e-07,2.85736877939498e-05,2.54275285554574e-07,2.85748191607044e-05,0.509857749021414,1.53963049616477e-08,2.95973457081321e-11,1.5396333410099e-08,0.110143369409162,480,25,5,13.4965986394558,-0.076805167652275,0.0001066396382803,4369,0,19.0083294,19.0092869,-0.024,-0.024,,18.9859375,,,,,,,,,,,,,,,,,,,,,,,19.0085341875,,,,
,11409915.53,19.007339,-0.024,19.952935694315,3.00127993890628,,2.69266053950973e-07,2.86225386702998e-05,6.97146688996389e-07,2.86310274604106e-05,1.39525244478249,1.53807293984168e-08,1.3975423789493699e-11,1.53807357476746e-08,0.0520607676617935,304,25,5,13.4965986394558,-0.076805167652275,0.0001090654242824,4369,0,19.0069942,19.0075855,-0.024,-0.024,,18.9854625,,,,,,,,,,,,,,,,,,,,,,,19.007339,,,,
,11409951.31,19.00687955,-0.024,25.1190587138863,3.00127921510701,,2.69858850817947e-07,2.91813511595115e-05,2.42844618491216e-07,2.91823616077152e-05,0.476799393349997,1.53619789250326e-08,2.25813479276755e-11,1.5361995521755e-08,0.0842218965677924,400,25,5,13.4965986394558,-0.076805167652275,0.000112063630923,4369,0,19.0065994,19.0072403,-0.024,-0.024,,18.98455,,,,,,,,,,,,,,,,,,,,,,,19.00687955,,,,
,11409987.74,19.0066187375,-0.024,31.6230195712954,3.00127798218395,,2.86764331960151e-07,2.87573701798136e-05,2.84206705791871e-07,2.87587745411804e-05,0.566231005185981,1.53829082138361e-08,3.1884964897106e-11,1.53829412586246e-08,0.118759812960597,496,25,5,13.4965986394558,-0.076805167652275,0.0001154296606304,4369,0,19.0062561,19.0070419,-0.024,-0.024,,18.983625,,,,,,,,,,,,,,,,,,,,,,,19.0066187375,,,,
,11410022.12,19.0054505,-0.024,39.8108108108108,3.00127612317376,,2.25611889131595e-07,2.99149539093887e-05,1.91174258400856e-07,2.99155647614737e-05,0.366148952882351,1.53843654594677e-08,3.92356662799202e-11,1.53844154919181e-08,0.146124532478608,312,25,5,13.4965986394558,-0.076805167652275,0.0001199225295238,4369,0,19.0051899,19.0059891,-0.024,-0.024,,18.983375,,,,,,,,,,,,,,,,,,,,,,,19.0054505,,,,
,11410056.55,19.0050206,-0.024,50.118825722274,3.00127313904614,,2.62155295021448e-07,2.927301747831e-05,-3.72903969571734e-07,2.92753925619446e-05,-0.729841671284873,1.53894977900509e-08,4.66633386552048e-11,1.538956853512e-08,0.173729136957894,400,25,5,13.4965986394558,-0.076805167652275,0.0001251036187429,4369,0,19.004673,19.0055084,-0.024,-0.024,,18.9829625,,,,,,,,,,,,,,,,,,,,,,,19.0050206,,,,
,11410092.14,19.004844175,-0.024,63.096458527493,3.00126830170454,,1.76431165987104e-07,2.965209792577e-05,3.20389266557872e-07,2.9653828769344e-05,0.619053616343919,1.53876040296346e-08,5.6909882935208795e-11,1.53877092677111e-08,0.211903115757587,504,25,5,13.4965986394558,-0.076805167652275,0.0001319287225356,4369,0,19.0046253,19.0050678,-0.024,-0.024,,18.9824,,,,,,,,,,,,,,,,,,,,,,,19.004844175,,,,
,11410126.89,19.0044546,-0.024,79.4333643988816,3.00126063510092,,1.41865355286514e-07,2.96866713715857e-05,2.99507208438946e-07,2.96881821890872e-05,0.578034383192372,1.53923756225464e-08,7.60291714419062e-11,1.53925633908219e-08,0.283004737158558,316,25,5,13.4965986394558,-0.076805167652275,0.0001409276164184,4369,0,19.0041351,19.0046768,-0.024,-0.024,,18.9819,,,,,,,,,,,,,,,,,,,,,,,19.0044546,,,,
,11410161.41,19.0042252625,-0.024,100.0,3.00124845855492,,6.15876422039537e-08,2.99108639426687e-05,1.52953744215e-07,2.99112550162094e-05,0.292988114100424,1.53947800144323e-08,8.780920137650549e-11,1.53950304367549e-08,0.326801817084826,400,25,5,13.4965986394558,-0.076805167652275,0.0001513700870323,4369,0,19.0037518,19.0045624,-0.024,-0.024,,18.9811,,,,,,,,,,,,,,,,,,,,,,,19.0042252625,,,,
,11410196.38,19.0040693375,-0.024,125.890027958993,3.00122918271414,,5.00079225871453e-08,2.99039044916916e-05,3.15784130808137e-07,2.99055717796113e-05,0.605018834415441,1.53792280344062e-08,-1.1626828044424099e-11,1.53792324293963e-08,-0.0433160915270605,500,25,5,13.4965986394558,-0.076805167652275,0.0001663018879224,4369,0,19.0030937,19.0046368,-0.024,-0.024,,18.9813625,,,,,,,,,,,,,,,,,,,,,,,19.0040693375,,,,
,11410231.86,19.00322485,-0.024,158.490214352283,3.00119865523762,,3.73619234183347e-08,2.97840755490305e-05,4.87509309703308e-07,2.97880650871688e-05,0.937740430576232,1.53822609386946e-08,-1.60371213184662e-11,1.53822692986227e-08,-0.059734979001405,316,25,5,13.4965986394558,-0.076805167652275,0.000183417110088,4369,0,19.0027981,19.003582,-0.024,-0.024,,18.980875,,,,,,,,,,,,,,,,,,,,,,,19.00322485,,,,
,11410267.24,19.00334215,-0.024,199.530288909599,3.00115017406489,,5.75693780688975e-08,2.98548516038158e-05,5.44393927698136e-07,2.98598146182185e-05,1.04465493440361,1.53811434550687e-08,-2.7162371712827796e-11,1.53811674387818e-08,-0.101181530973349,398,25,5,13.4965986394558,-0.076805167652275,0.0002051501934133,4369,0,19.0029964,19.0037804,-0.024,-0.024,,18.9804375,,,,,,,,,,,,,,,,,,,,,,,19.00334215,,,,
,11410303.0,19.002924675,-0.024,251.189655172414,3.00107334481479,,4.52259888928913e-08,2.97759904254477e-05,6.9510245829524e-07,2.97841026932805e-05,1.33729237450248,1.53813411758784e-08,-3.8224685393664e-11,1.53813886725271e-08,-0.142387364834747,502,25,5,13.4965986394558,-0.076805167652275,0.0002329192982308,4369,0,19.0024796,19.0034618,-0.024,-0.024,,18.98015,,,,,,,,,,,,,,,,,,,,,,,19.002924675,,,,
,11410339.5,19.00271105,-0.024,316.22972972973,3.00095158434262,,3.47495203372607e-08,2.96783418168352e-05,8.04415644635866e-07,2.9689241444103e-05,1.55259145054811,1.53848302834702e-08,-5.16114962080258e-11,1.53849168537799e-08,-0.192209453045905,316,25,5,13.4965986394558,-0.076805167652275,0.000267332546287,4369,0,19.0023937,19.0032501,-0.024,-0.024,,18.97965,,,,,,,,,,,,,,,,,,,,,,,19.00271105,,,,
,11410375.0,19.0025701375,-0.024,398.109972041007,3.00075864635554,,1.95364985115123e-08,2.97135630861577e-05,1.05912659779822e-06,2.97324331400112e-05,2.04141803119525,1.53855247138991e-08,-6.91349245046339e-11,1.53856800421621e-08,-0.257457110140535,398,25,5,13.4965986394558,-0.076805167652275,0.000310488389485,4369,0,19.0020981,19.0028343,-0.024,-0.024,,18.9795375,,,,,,,,,,,,,,,,,,,,,,,19.0025701375,,,,
,11410409.9,19.0023129125,-0.024,501.189655172414,3.00045291494315,,1.96466979527296e-08,2.9638133621501e-05,1.32156728496411e-06,2.96675833976182e-05,2.55313321216615,1.53892787027802e-08,-9.08389682397459e-11,1.53895468000196e-08,-0.338198374941044,501,25,5,13.4965986394558,-0.076805167652275,0.0003643088000742,4369,0,19.0020561,19.003233,-0.024,-0.024,,18.9793375,,,,,,,,,,,,,,,,,,,,,,,19.0023129125,,,,
,11410445.82,19.0019376375,-0.024,630.960391425909,2.99996854439086,,1.59423497741093e-08,2.95869668057368e-05,1.63220350373057e-06,2.96319539187237e-05,3.15759559734206,1.53950153750906e-08,-1.18710081515101e-10,1.5395473051606e-08,-0.441795717068601,210,25,5,13.4965986394558,-0.076805167652275,0.0004323679733209,4369,0,19.0017376,19.0022087,-0.024,-0.024,,18.97935,,,,,,,,,,,,,,,,,,,,,,,19.0019376375,,,,
,11410481.8,19.001746875,-0.024,794.330848089469,2.99920132455463,,1.08066992065675e-08,2.95622796095262e-05,2.05231506404949e-06,2.96334333622335e-05,3.9712980932622,1.54031838597452e-08,-1.53120975182354e-10,1.54039449184342e-08,-0.569550862913331,264,25,5,13.4965986394558,-0.076805167652275,0.0005168256683947,4369,0,19.0012283,19.0025043,-0.024,-0.024,,18.979175,,,,,,,,,,,,,,,,,,,,,,,19.001746875,,,,
,11410518.11,19.0016169625,-0.024,1000.0,2.99798654315469,,1.88141274409121e-08,2.94630506432993e-05,2.56444830558039e-06,2.95744441760384e-05,4.9744575994155,1.54161825637505e-08,-1.9830384409582101e-10,1.54174579374639e-08,-0.73697536144158,333,25,5,13.4965986394558,-0.076805167652275,0.0006214751438641,4369,0,19.0011177,19.002367,-0.024,-0.024,,18.9790125,,,,,,,,,,,,,,,,,,,,,,,19.0016169625,,,,
,11410552.51,19.0016501125,-0.024,1258.90027958993,3.00022547989725,,1.31754432459025e-08,2.92994697345882e-05,3.15712283911571e-06,2.94690744908848e-05,6.15009619391711,1.53833068272476e-08,-3.86062636732008e-10,1.53881504184461e-08,-1.43760492433711,419,25,5,13.4965986394558,-0.076805167652275,0.0007653375123412,4369,0,19.0011654,19.0022926,-0.024,-0.024,,18.978725,,,,,,,,,,,,,,,,,,,,,,,19.0016501125,,,,
,11410587.97,19.0020778125,-0.024,1584.90027958993,3.00133828131951,,1.63284596010117e-08,2.90530065251873e-05,3.97146318439807e-06,2.93231940275545e-05,7.7839252468645,1.53825279019105e-08,-4.92321660428746e-10,1.53904043244608e-08,-1.83314003561719,528,25,5,13.4965986394558,-0.076805167652275,0.0009329490002386,4369,0,19.0016403,19.0023994,-0.024,-0.024,,18.9781,,,,,,,,,,,,,,,,,,,,,,,19.0020778125,,,,
,11410623.6,19.001820075,-0.024,1995.30009319664,3.00067558677356,,1.1700621916223e-08,2.87379518964379e-05,4.90091043679348e-06,2.9152852387227e-05,9.67799729900385,1.5379316915649e-08,-6.24508084409315e-10,1.53919913961599e-08,-2.32533278215976,399,25,5,13.4965986394558,-0.076805167652275,0.0011401755337703,4369,0,19.0013466,19.0024242,-0.024,-0.024,,18.978375,,,,,,,,,,,,,,,,,,,,,,,19.001820075,,,,
,11410659.79,19.0019774375,-0.024,2511.90074557316,3.00136292459521,,1.09306997211253e-08,2.82228340657058e-05,6.009710442656e-06,2.88555884068395e-05,12.020901861551,1.53736588142754e-08,-7.921719217225e-10,1.53940547514719e-08,-2.94972080944558,502,25,5,13.4965986394558,-0.076805167652275,0.0013966462447284,4369,0,19.0013943,19.0028172,-0.024,-0.024,,18.9785,,,,,,,,,,,,,,,,,,,,,,,19.0019774375,,,,
,11410694.58,19.001484875,-0.024,3162.30009319665,3.00177895749825,,8.29294381951394e-09,2.74855123469372e-05,7.32885963213286e-06,2.8445835766965e-05,14.93022936181,1.53645275674561e-08,-1.0015298391662601e-09,1.53971351033191e-08,-3.72952338452643,451,25,5,13.4965986394558,-0.076805167652275,0.0017179434098288,4369,0,19.0004196,19.0024796,-0.024,-0.024,,18.9786125,,,,,,,,,,,,,,,,,,,,,,,19.001484875,,,,
,11410729.7,19.0013978625,-0.024,3981.09972041007,2.99942456168073,,1.43093318865966e-08,2.63760652542841e-05,8.74348805713914e-06,2.77875044166184e-05,18.3400113010338,1.53503654711987e-08,-1.26484240234217e-09,1.54023876851004e-08,-4.7104276028266,568,25,5,13.4965986394558,-0.076805167652275,0.0021158580981959,4369,0,19.0011311,19.0023823,-0.024,-0.024,,18.977775,,,,,,,,,,,,,,,,,,,,,,,19.0013978625,,,,
,11410765.4,19.0014057125,-0.024,5011.89934762349,2.99864022229939,,7.4474687033791e-09,2.4804894889183e-05,1.02864660234003e-05,2.68531970855238e-05,22.5235409728385,1.53310813482982e-08,-1.5947428197854802e-09,1.54138009578882e-08,-5.9385635711277,455,25,5,13.4965986394558,-0.076805167652275,0.0026162037329876,4369,0,19.0009918,19.0019245,-0.024,-0.024,,18.977525,,,,,,,,,,,,,,,,,,,,,,,19.0014057125,,,,
,11410800.37,19.0018654,-0.024,6309.59972041006,3.00154546764971,,5.74152478667435e-09,2.28335452832148e-05,1.17233330066768e-05,2.56672422941394e-05,27.177137507852,1.53000881680342e-08,-2.0112975417737503e-09,1.54317210884323e-08,-7.48896673661136,573,25,5,13.4965986394558,-0.076805167652275,0.0032351995819217,4369,0,19.0014839,19.0030861,-0.024,-0.024,,18.9772,,,,,,,,,,,,,,,,,,,,,,,19.0018654,,,,
,11410865.15,19.001955525,-0.024,7943.30009319665,2.99925905357642,,1.25085954023536e-08,2.02738588553903e-05,1.28688537750208e-05,2.40132619685697e-05,32.4053823495071,1.52543268998639e-08,-2.5232033798621e-09,1.5461599026752e-08,-9.3921980311431,611,5,5,13.4965986394558,-0.076805167652275,0.0039789168281291,4369,0,19.0015583,19.0023003,-0.024,-0.024,,18.9762375,,,,,,,,,,,,,,,,,,,,,,,19.001955525,,,,
,11410900.75,19.001898775,-0.024,10000.0,2.99867924985002,,1.2275807297822e-08,1.73930330330552e-05,1.35134058464179e-05,2.20256608449996e-05,37.845192033722,1.51914160714029e-08,-3.1985584404961e-09,1.552449349743e-08,-11.8899783454458,588,5,5,13.4965986394558,-0.076805167652275,0.0048575594917909,4369,0,19.0016556,19.0025635,-0.024,-0.024,,18.9760625,,,,,,,,,,,,,,,,,,,,,,,19.001898775,,,,
,11411172.58,20.0135827,-0.024,10.0,3.00119934597686,,5.59481490464296e-07,2.81206443321558e-05,-1.20450499459292e-06,2.81464290796827e-05,-2.45267825087342,1.54122509856547e-08,6.895458103242179e-11,1.54124052366611e-08,0.256340239621285,320,25,5,13.4965986394558,-0.076805167652275,0.0001025330657398,4369,0,20.0098381,20.0199127,-0.024,-0.024,,19.986025,,,,,,,,,,,,,,,,,,,,,,,20.0135827,,,,
,11411207.24,20.0118942375,-0.024,12.5890027958993,3.00119944367028,,7.86879366877187e-07,2.86739774012303e-05,-4.595346725739e-07,2.8677659460311e-05,-0.918154573398567,1.542166773503e-08,2.48996346810058e-11,1.54216878363385e-08,0.0925089791487109,384,25,5,13.4965986394558,-0.076805167652275,0.000104992725864,4369,0,20.0095673,20.0155201,-0.024,-0.024,,19.9867375,,,,,,,,,,,,,,,,,,,,,,,20.0118942375,,,,
,11411242.9,20.008921625,-0.024,15.8490214352283,3.00119974369589,,5.77437959354175e-07,2.66590328656806e-05,-2.430152492781e-07,2.66601404674623e-05,-0.5222756040219,1.54009248837333e-08,3.41383585754367e-11,1.54009627199705e-08,0.127004103784142,480,25,5,13.4965986394558,-0.076805167652275,0.0001070267917493,4369,0,20.0059547,20.0108566,-0.024,-0.024,,19.9841375,,,,,,,,,,,,,,,,,,,,,,,20.008921625,,,,
,11411278.04,20.008060675,-0.024,19.952935694315,3.00119927006811,,3.81601507920308e-07,2.77135197068894e-05,-1.39012035590828e-06,2.77483622786653e-05,-2.87157066677503,1.53870795407397e-08,1.2941813895907e-11,1.53870849833098e-08,0.0481905054602792,304,25,5,13.4965986394558,-0.076805167652275,0.0001095770044542,4369,0,20.002737,20.0130634,-0.024,-0.024,,19.981975,,,,,,,,,,,,,,,,,,,,,,,20.008060675,,,,
